20.07.06 08:00:47: root: DEBUG  : ColumnA ColumnB ColumnC ColumnD
20.07.06 08:01:15: root: DEBUG  : sleepTime(s) 0.049
20.07.06 08:01:15: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:15: root: DEBUG  : EffortLeft(duty) -0.004 0.802
20.07.06 08:01:15: root: DEBUG  : EffortRight(duty) 0.009 0.455
20.07.06 08:01:15: root: DEBUG  : Time_Increment(s) 0.069
20.07.06 08:01:15: root: DEBUG  : Wheel_Increments(rad) 0.6585 0.1486
20.07.06 08:01:15: root: DEBUG  : Wheel_Speeds(rad/s) 9.599 2.1663
20.07.06 08:01:15: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.058 1853.205923793
20.07.06 08:01:15: root: DEBUG  : TimeStamp(s) 1853.206716457
20.07.06 08:01:15: root: DEBUG  : Gyro_raw(deg/s) -47.485 1853.216385156
20.07.06 08:01:15: root: DEBUG  : global_x(m) 0.497 global_y(m) 0.441
20.07.06 08:01:15: root: DEBUG  : heading(deg) 105.227
20.07.06 08:01:15: root: DEBUG  : vectorLength(m) 0.506 vectorDirection(deg) 6.7
20.07.06 08:01:15: root: DEBUG  : CurveFlip -1
20.07.06 08:01:15: root: DEBUG  : sleepTime(s) 0.048
20.07.06 08:01:15: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:15: root: DEBUG  : EffortLeft(duty) -0.005 0.797
20.07.06 08:01:15: root: DEBUG  : EffortRight(duty) 0.004 0.459
20.07.06 08:01:15: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:15: root: DEBUG  : Wheel_Increments(rad) 0.6638 0.1689
20.07.06 08:01:15: root: DEBUG  : Wheel_Speeds(rad/s) 9.7584 2.4833
20.07.06 08:01:15: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.056 1853.2732059
20.07.06 08:01:15: root: DEBUG  : TimeStamp(s) 1853.273440624
20.07.06 08:01:15: root: DEBUG  : Gyro_raw(deg/s) -45.41 1853.276533288
20.07.06 08:01:15: root: DEBUG  : global_x(m) 0.493 global_y(m) 0.457
20.07.06 08:01:15: root: DEBUG  : heading(deg) 102.018
20.07.06 08:01:15: root: DEBUG  : vectorLength(m) 0.508 vectorDirection(deg) 4.8
20.07.06 08:01:15: root: DEBUG  : CurveFlip -1
20.07.06 08:01:15: root: DEBUG  : sleepTime(s) 0.055
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.008 0.789
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.003 0.456
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.069
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6774 0.1937
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.7758 2.7947
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.018 -0.055 1853.342741554
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.343031689
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -45.471 1853.346359369
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.49 global_y(m) 0.475
20.07.06 08:01:16: root: DEBUG  : heading(deg) 98.867
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.511 vectorDirection(deg) 2.8
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.054
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.008 0.781
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.009 0.447
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.069
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6949 0.2038
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 10.0089 2.9358
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.018 -0.056 1853.411706271
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.412634295
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -45.288 1853.416760889
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.488 global_y(m) 0.493
20.07.06 08:01:16: root: DEBUG  : heading(deg) 95.659
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.512 vectorDirection(deg) 0.8
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.054
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.013 0.768
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.012 0.435
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6893 0.2004
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 10.0913 2.9334
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.018 -0.056 1853.480191166
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.48044193
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -44.434 1853.486685335
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.487 global_y(m) 0.511
20.07.06 08:01:16: root: DEBUG  : heading(deg) 92.45
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.514 vectorDirection(deg) -1.2
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.051
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.015 0.754
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.012 0.423
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6627 0.2021
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.8073 2.991
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.018 -0.052 1853.548445085
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.548707349
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -44.128 1853.556422052
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.486 global_y(m) 0.529
20.07.06 08:01:16: root: DEBUG  : heading(deg) 89.471
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.515 vectorDirection(deg) -3.2
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.05
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.009 0.745
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.013 0.41
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6435 0.1917
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.5501 2.8457
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.051 1853.615764607
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.616378457
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -42.847 1853.626275173
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.487 global_y(m) 0.546
20.07.06 08:01:16: root: DEBUG  : heading(deg) 86.548
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.515 vectorDirection(deg) -5.1
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.048
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.004 0.741
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.01 0.4
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6241 0.1841
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.225 2.7207
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.05 1853.682635718
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.682851153
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -41.87 1853.686701818
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.488 global_y(m) 0.563
20.07.06 08:01:16: root: DEBUG  : heading(deg) 83.684
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.516 vectorDirection(deg) -7.0
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.054
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.003 0.744
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.008 0.393
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6266 0.1781
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.2598 2.6323
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.051 1853.750314617
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.750540384
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -42.664 1853.756439702
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.49 global_y(m) 0.578
20.07.06 08:01:16: root: DEBUG  : heading(deg) 80.762
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.516 vectorDirection(deg) -8.8
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.052
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.002 0.746
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.006 0.387
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6073 0.1726
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.0587 2.5743
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.05 1853.817921565
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.818152999
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -40.833 1853.826290073
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.493 global_y(m) 0.594
20.07.06 08:01:16: root: DEBUG  : heading(deg) 77.897
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.515 vectorDirection(deg) -10.5
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.05
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.006 0.752
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.005 0.382
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6048 0.1695
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 8.9933 2.5206
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.05 1853.885439982
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.885826856
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -41.504 1853.896224643
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.497 global_y(m) 0.61
20.07.06 08:01:16: root: DEBUG  : heading(deg) 75.032
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.515 vectorDirection(deg) -12.3
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.048
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.007 0.76
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.004 0.378
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6132 0.1678
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 8.9866 2.4588
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.051 1853.953082551
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1853.953319067
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -42.725 1853.956375735
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.502 global_y(m) 0.625
20.07.06 08:01:16: root: DEBUG  : heading(deg) 72.11
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.514 vectorDirection(deg) -14.1
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.055
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.008 0.767
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.002 0.376
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6151 0.1622
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.0723 2.3925
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.052 1854.020830651
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1854.021622565
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -42.847 1854.026404879
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.507 global_y(m) 0.64
20.07.06 08:01:16: root: DEBUG  : heading(deg) 69.131
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.513 vectorDirection(deg) -15.9
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.053
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.006 0.773
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) -0.001 0.375
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.069
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6322 0.1561
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.1757 2.2654
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.054 1854.089763288
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1854.08999518
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -44.556 1854.096381986
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.513 global_y(m) 0.655
20.07.06 08:01:16: root: DEBUG  : heading(deg) 66.037
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.511 vectorDirection(deg) -17.7
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.052
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.004 0.777
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) 0.002 0.377
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6337 0.1444
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.4778 2.1594
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.056 1854.157532052
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1854.157767402
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -47.058 1854.166555447
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.52 global_y(m) 0.669
20.07.06 08:01:16: root: DEBUG  : heading(deg) 62.828
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.509 vectorDirection(deg) -19.4
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.049
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) -0.002 0.775
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) 0.004 0.38
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6328 0.1384
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.3129 2.0376
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.056 1854.225280319
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1854.225676151
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -47.18 1854.236290331
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.528 global_y(m) 0.683
20.07.06 08:01:16: root: DEBUG  : heading(deg) 59.619
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.507 vectorDirection(deg) -21.2
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.047
20.07.06 08:01:16: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:16: root: DEBUG  : EffortLeft(duty) 0.001 0.776
20.07.06 08:01:16: root: DEBUG  : EffortRight(duty) 0.006 0.386
20.07.06 08:01:16: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:16: root: DEBUG  : Wheel_Increments(rad) 0.6262 0.1358
20.07.06 08:01:16: root: DEBUG  : Wheel_Speeds(rad/s) 9.1971 1.9937
20.07.06 08:01:16: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.056 1854.292584217
20.07.06 08:01:16: root: DEBUG  : TimeStamp(s) 1854.292836481
20.07.06 08:01:16: root: DEBUG  : Gyro_raw(deg/s) -46.936 1854.29639047
20.07.06 08:01:16: root: DEBUG  : global_x(m) 0.536 global_y(m) 0.697
20.07.06 08:01:16: root: DEBUG  : heading(deg) 56.411
20.07.06 08:01:16: root: DEBUG  : vectorLength(m) 0.504 vectorDirection(deg) -23.0
20.07.06 08:01:16: root: DEBUG  : CurveFlip -1
20.07.06 08:01:16: root: DEBUG  : sleepTime(s) 0.054
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) 0.003 0.779
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) 0.007 0.393
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6178 0.1342
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.1159 1.9805
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.015 -0.055 1854.360359439
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.360613578
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -47.913 1854.366509271
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.545 global_y(m) 0.709
20.07.06 08:01:17: root: DEBUG  : heading(deg) 53.26
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.501 vectorDirection(deg) -24.7
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.052
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) 0.005 0.784
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) 0.007 0.4
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6253 0.1323
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.3119 1.9703
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.056 1854.427817655
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.428359679
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -47.18 1854.436284611
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.555 global_y(m) 0.722
20.07.06 08:01:17: root: DEBUG  : heading(deg) 50.051
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.497 vectorDirection(deg) -26.5
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.05
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) 0.001 0.785
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) 0.007 0.408
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6452 0.1442
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.6027 2.146
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.057 1854.495099932
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.495455352
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -47.485 1854.506182603
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.565 global_y(m) 0.734
20.07.06 08:01:17: root: DEBUG  : heading(deg) 46.785
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.494 vectorDirection(deg) -28.3
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.047
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) -0.005 0.78
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) 0.004 0.412
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6284 0.1567
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.373 2.3368
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.016 -0.054 1854.562379043
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.562622266
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -44.067 1854.566663369
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.577 global_y(m) 0.745
20.07.06 08:01:17: root: DEBUG  : heading(deg) 43.691
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.489 vectorDirection(deg) -30.1
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.053
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) -0.0 0.78
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) 0.0 0.412
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6445 0.1739
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.42 2.5421
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.054 1854.63010148
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.630922349
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -44.861 1854.636340178
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.589 global_y(m) 0.757
20.07.06 08:01:17: root: DEBUG  : heading(deg) 40.597
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.484 vectorDirection(deg) -32.0
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.053
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) -0.001 0.779
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) -0.004 0.408
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.068
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6314 0.1822
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.3326 2.6924
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.051 1854.69820421
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.698433601
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -44.189 1854.706222922
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.602 global_y(m) 0.767
20.07.06 08:01:17: root: DEBUG  : heading(deg) 37.675
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.479 vectorDirection(deg) -33.9
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.05
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) 0.001 0.78
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) -0.007 0.401
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.067
20.07.06 08:01:17: root: DEBUG  : Wheel_Increments(rad) 0.6456 0.1825
20.07.06 08:01:17: root: DEBUG  : Wheel_Speeds(rad/s) 9.6244 2.7213
20.07.06 08:01:17: root: DEBUG  : Chassis_Increment(m,rad) 0.017 -0.053 1854.765632762
20.07.06 08:01:17: root: DEBUG  : TimeStamp(s) 1854.766428343
20.07.06 08:01:17: root: DEBUG  : Gyro_raw(deg/s) -44.128 1854.776165952
20.07.06 08:01:17: root: DEBUG  : global_x(m) 0.616 global_y(m) 0.777
20.07.06 08:01:17: root: DEBUG  : heading(deg) 34.639
20.07.06 08:01:17: root: DEBUG  : vectorLength(m) 0.474 vectorDirection(deg) -35.8
20.07.06 08:01:17: root: DEBUG  : CurveFlip -1
20.07.06 08:01:17: root: DEBUG  : sleepTime(s) 0.048
20.07.06 08:01:17: root: DEBUG  : PhiSetPoints(rad/s) 9.366 2.341
20.07.06 08:01:17: root: DEBUG  : EffortLeft(duty) -0.005 0.775
20.07.06 08:01:17: root: DEBUG  : EffortRight(duty) -0.008 0.393
20.07.06 08:01:17: root: DEBUG  : Time_Increment(s) 0.068
